id,artist_names,track_name,source,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,duration_ms,weeks_on_chart,streams,cover_url,cover_url_md,album_name,release_date,spotify_url,preview_url,popularity
6dpLxbF7lfCAnC9QRTjNLK,Good Neighbours,Home,Some Action,F#/Gb,Major,4 beats,0.583,0.676,0.0298,0.0289,0.0634,0.121,0.134,-4.44,77.002,157486,6,69527804,https://i.scdn.co/image/ab67616d0000b27343a1532b43f112f4b1e639c3,https://i.scdn.co/image/ab67616d00001e0243a1532b43f112f4b1e639c3,Home,2024-01-17,https://open.spotify.com/track/6dpLxbF7lfCAnC9QRTjNLK,,
6e2PtJYcltVk76nLwxBzRn,"Logic, Ryan Tedder",One Day (feat. Ryan Tedder),Def Jam Recordings,A#/Bb,Major,4 beats,0.529,0.871,0.155,0.118,0.000164,0.115,0.272,-5.831,189.837,199867,2,12028367,https://i.scdn.co/image/ab67616d0000b2738d469341379df02cae408b68,https://i.scdn.co/image/ab67616d00001e028d469341379df02cae408b68,One Day (feat. Ryan Tedder),2018-07-27,https://open.spotify.com/track/6e2PtJYcltVk76nLwxBzRn,,
6e9Ew4AECYwY5Xgs2ZKMgp,Anuel AA,Mercedes Tintia,"Real Hasta La Muerte, LLC",B,Major,4 beats,0.815,0.67,0.109,0.0902,0.000854,0.0973,0.768,-4.076,172.014,195349,1,7925257,https://i.scdn.co/image/ab67616d0000b273aa2edc67e8c9a815ef0251d4,https://i.scdn.co/image/ab67616d00001e02aa2edc67e8c9a815ef0251d4,Mercedes Tintia,2022-08-25,https://open.spotify.com/track/6e9Ew4AECYwY5Xgs2ZKMgp,,
6eGMMPRVYzpssGgednRvzU,Lana Del Rey,Cherry,Polydor Records,G#/Ab,Minor,3 beats,0.355,0.541,0.0608,0.0457,0.00516,0.316,0.337,-9.667,123.524,180902,1,3992595,https://i.scdn.co/image/ab67616d0000b2730ce29816dc0bf56f52ebde8f,https://i.scdn.co/image/ab67616d00001e020ce29816dc0bf56f52ebde8f,Lust For Life,2017-07-21,https://open.spotify.com/track/6eGMMPRVYzpssGgednRvzU,,
6eJUG282cUKuIoa72sEsqO,"Ivete Sangalo, LUDMILLA",Macetando,IM Music,B,Minor,4 beats,0.807,0.789,0.0769,0.0611,0.0,0.722,0.808,-5.237,129.992,167787,1,11626550,https://i.scdn.co/image/ab67616d0000b2733bc15b5807bd7e3500944a69,https://i.scdn.co/image/ab67616d00001e023bc15b5807bd7e3500944a69,Macetando,2023-12-15,https://open.spotify.com/track/6eJUG282cUKuIoa72sEsqO,,
6ePyl2ns4b7MVYhjsj32ZK,BTS,Intro: Singularity,BIGHIT MUSIC,C#/Db,Minor,3 beats,0.775,0.271,0.092,0.554,0.00285,0.112,0.204,-9.131,104.001,196998,1,5084486,https://i.scdn.co/image/ab67616d0000b27321108e396b83d171cc5c2692,https://i.scdn.co/image/ab67616d00001e0221108e396b83d171cc5c2692,Love Yourself 轉 'Tear',2018-05-18,https://open.spotify.com/track/6ePyl2ns4b7MVYhjsj32ZK,,
6eT2V7nKXyMf47TwPbtgAD,SZA,Seek & Destroy,Top Dawg Entertainment/RCA Records,C#/Db,Major,4 beats,0.651,0.647,0.0654,0.437,0.175,0.205,0.345,-5.415,152.069,203733,2,26199622,https://i.scdn.co/image/ab67616d0000b273bc18bdade69ec5ef0bb25b17,https://i.scdn.co/image/ab67616d00001e02bc18bdade69ec5ef0bb25b17,SOS,2022-12-09,https://open.spotify.com/track/6eT2V7nKXyMf47TwPbtgAD,,
6eT7xZZlB2mwyzJ2sUKG6w,Post Malone,White Iverson,Universal Records,G,Major,4 beats,0.675,0.562,0.0352,0.233,0.0,0.0816,0.309,-7.678,130.098,256533,58,221311688,https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41,https://i.scdn.co/image/ab67616d00001e0255404f712deb84d0650a4b41,Stoney (Deluxe),2016-12-09,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,,
6eUncuJutsFi9BGO1JaBHh,Jason Derulo,If I'm Lucky,Beluga Heights/Warner Records,E,Minor,4 beats,0.897,0.634,0.161,0.00413,0.0,0.0686,0.506,-6.264,112.048,212014,12,63833706,https://i.scdn.co/image/ab67616d0000b2733d4b1b9e8a5863294562d76b,https://i.scdn.co/image/ab67616d00001e023d4b1b9e8a5863294562d76b,If I'm Lucky,2017-08-31,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh,,
6eVxH9Kyanzrw636zJRPcw,Lil Baby,Errbody,Quality Control Music/Motown Records,D,Major,4 beats,0.887,0.606,0.324,0.000407,0.0,0.151,0.272,-6.572,139.995,210699,1,5929516,https://i.scdn.co/image/ab67616d0000b2730091f4b1a4701c452b6d21eb,https://i.scdn.co/image/ab67616d00001e020091f4b1a4701c452b6d21eb,Errbody,2020-12-03,https://open.spotify.com/track/6eVxH9Kyanzrw636zJRPcw,,
6eYxmK9fdL4hwLnXG2zY3s,XXXTENTACION,Look At Me!,Bad Vibes Forever / EMPIRE,C#/Db,Major,4 beats,0.763,0.726,0.282,0.259,0.0,0.0976,0.349,-6.405,139.059,126346,72,183774993,https://i.scdn.co/image/ab67616d0000b2735485ea186d6971e18fabcc2f,https://i.scdn.co/image/ab67616d00001e025485ea186d6971e18fabcc2f,Revenge,2017-05-16,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,,
6eiztdXRkooWsBt2xToMWI,Juice WRLD,Make Believe,Grade A Productions/Interscope Records,C,Major,4 beats,0.465,0.84,0.0722,0.125,0.0,0.138,0.672,-4.35,83.981,142026,2,12948368,https://i.scdn.co/image/ab67616d0000b273af149eb4002f65f83afc63c4,https://i.scdn.co/image/ab67616d00001e02af149eb4002f65f83afc63c4,Death Race For Love,2019-03-08,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI,,
6ex1Pz3pntgy4NPtxHXN2V,Ed Sheeran,Bad Habits,Atlantic Records UK,B,Minor,4 beats,0.807,0.893,0.0347,0.0451,2.79e-05,0.366,0.537,-3.745,126.011,230747,78,88328443,https://i.scdn.co/image/ab67616d0000b273452eab95b1147fd8376f2006,https://i.scdn.co/image/ab67616d00001e02452eab95b1147fd8376f2006,= (Tour Edition),2020,https://open.spotify.com/track/6ex1Pz3pntgy4NPtxHXN2V,,
6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,Atlantic Records,G#/Ab,Minor,4 beats,0.798,0.62,0.232,0.414,0.0192,0.112,0.235,-7.079,120.031,164000,72,765387748,https://i.scdn.co/image/ab67616d0000b273605a9b89d2501564757d349d,https://i.scdn.co/image/ab67616d00001e02605a9b89d2501564757d349d,The Business,2020-09-16,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,,
6f5ExP43esnvdKPddwKXJH,"NEIKED, Mae Muller, Polo G",Better Days (NEIKED x Mae Muller x Polo G),Capitol Records UK / EMI,C,Minor,4 beats,0.717,0.671,0.0337,0.0018,2.54e-06,0.0921,0.699,-5.077,110.054,160657,29,223656711,https://i.scdn.co/image/ab67616d0000b2736b742298f7f36717855c4caf,https://i.scdn.co/image/ab67616d00001e026b742298f7f36717855c4caf,Better Days (NEIKED x Mae Muller x Polo G),2021-09-24,https://open.spotify.com/track/6f5ExP43esnvdKPddwKXJH,,
6f8wbdo8KU5ETWJA7lapgS,Peso Pluma,BYE,Double P Records,C,Major,3 beats,0.782,0.812,0.0469,0.567,0.00045,0.101,0.7,-6.613,122.063,212976,10,43936201,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba,https://i.scdn.co/image/ab67616d00001e022fb583ed96f8f35cbf2897ba,GÉNESIS,2023-06-29,https://open.spotify.com/track/6f8wbdo8KU5ETWJA7lapgS,,
6fDC5DIa4bt6NbPZWR1yxM,"Samra, Capital Bra",Zombie,Urban,D,Minor,4 beats,0.565,0.604,0.13,0.218,0.0,0.104,0.323,-5.764,109.085,176535,2,11645314,https://i.scdn.co/image/ab67616d0000b2733fbf2f9dfc5c9be50681ed11,https://i.scdn.co/image/ab67616d00001e023fbf2f9dfc5c9be50681ed11,Zombie,2019-07-11,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM,,
6fI3tBVND8zUXZi9rr2Yps,Kodak Black,Take One,Atlantic Records,C#/Db,Major,4 beats,0.657,0.613,0.465,0.123,0.0,0.314,0.485,-7.308,174.027,165517,1,5380311,https://i.scdn.co/image/ab67616d0000b2738a80369cda28fa5ccefe36b7,https://i.scdn.co/image/ab67616d00001e028a80369cda28fa5ccefe36b7,Take One,2018-11-16,https://open.spotify.com/track/6fI3tBVND8zUXZi9rr2Yps,,
6fLVTVaHWaEfVKfEgbkf4D,Drake,Losses,OVO,C#/Db,Minor,4 beats,0.551,0.57,0.351,0.28,0.0,0.424,0.505,-7.385,85.687,271184,1,6894756,https://i.scdn.co/image/ab67616d0000b273bba7cfaf7c59ff0898acba1f,https://i.scdn.co/image/ab67616d00001e02bba7cfaf7c59ff0898acba1f,Dark Lane Demo Tapes,2020-05-01,https://open.spotify.com/track/6fLVTVaHWaEfVKfEgbkf4D,,
6fMzgFFGzWCwiHMzDzNpp5,WhoHeem,Lets Link,Arista Records/Columbia Records,A#/Bb,Minor,4 beats,0.839,0.683,0.165,0.00667,0.0,0.241,0.522,-9.232,120.003,159955,5,23352208,https://i.scdn.co/image/ab67616d0000b2737a602526fef290136c39d963,https://i.scdn.co/image/ab67616d00001e027a602526fef290136c39d963,Lets Link,2020-08-20,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5,,
6fOOKqQWcSy33ApU1wqkkW,Khalid,Paradise,"Right Hand Music Group, LLC/RCA Records",B,Major,4 beats,0.581,0.452,0.15,0.206,0.00329,0.0881,0.523,-9.558,75.046,173653,1,5327027,https://i.scdn.co/image/ab67616d0000b273932b12f14fa07ba1e473c465,https://i.scdn.co/image/ab67616d00001e02932b12f14fa07ba1e473c465,Free Spirit,2019-04-05,https://open.spotify.com/track/6fOOKqQWcSy33ApU1wqkkW,,
6fRxMU4LWwyaSSowV441IU,"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),Interscope Records*,A#/Bb,Major,4 beats,0.713,0.676,0.027,0.0377,0.0,0.154,0.721,-5.483,99.048,227395,14,152136860,https://i.scdn.co/image/ab67616d0000b273a6c1dea2b83a2309d9e0adc3,https://i.scdn.co/image/ab67616d00001e02a6c1dea2b83a2309d9e0adc3,Beautiful Mistakes (feat. Megan Thee Stallion),2021-03-03,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU,,
6fTt0CH2t0mdeB2N9XFG5r,Lil Nas X,Panini,Columbia,F,Minor,4 beats,0.703,0.594,0.0752,0.342,0.0,0.123,0.475,-6.146,153.848,114893,12,200250161,https://i.scdn.co/image/ab67616d0000b2736239187793c9e492e687db01,https://i.scdn.co/image/ab67616d00001e026239187793c9e492e687db01,7,2019-06-21,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,,
6fWa5CRgy0z30OeGZyMBvD,Rod Wave,Heart On Ice,Alamo,A#/Bb,Minor,3 beats,0.733,0.389,0.0738,0.0513,0.0,0.141,0.244,-8.468,157.878,159670,2,8789749,https://i.scdn.co/image/ab67616d0000b2735b03b99eb30918a096abe69a,https://i.scdn.co/image/ab67616d00001e025b03b99eb30918a096abe69a,PTSD,2019-06-14,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,,
6fcQIY5VSFNrK4YzDoljPQ,"Parangolé, Leo Santana",Perna Bamba,Penta Entretenimento / Salvador Produções,A,Major,4 beats,0.827,0.894,0.0727,0.352,8.36e-06,0.366,0.96,-3.386,134.012,127220,1,10683040,https://i.scdn.co/image/ab67616d0000b273293d69eba6c7194254f56dbd,https://i.scdn.co/image/ab67616d00001e02293d69eba6c7194254f56dbd,Diferentão,2023-12-15,https://open.spotify.com/track/6fcQIY5VSFNrK4YzDoljPQ,,
6feiJqgHqeSvkGUzf11AYs,"Becky Hill, David Guetta",Remember (with David Guetta),Polydor Records,G#/Ab,Major,4 beats,0.626,0.864,0.0378,0.0682,0.0,0.087,0.555,-3.12,123.833,161387,5,10967035,https://i.scdn.co/image/ab67616d0000b273afeb6f4556e7125e4272780f,https://i.scdn.co/image/ab67616d00001e02afeb6f4556e7125e4272780f,Only Honest On The Weekend,2021-08-27,https://open.spotify.com/track/6feiJqgHqeSvkGUzf11AYs,,
6flur5o18COKeafnjLHRiJ,"Lil Pump, Lil Wayne",Be Like Me (feat. Lil Wayne),Warner Bros.,F,Minor,4 beats,0.948,0.396,0.173,0.00335,0.0,0.192,0.593,-8.08,104.006,240000,1,6083295,https://i.scdn.co/image/ab67616d0000b273a89a23025e950aa2aeaa4a22,https://i.scdn.co/image/ab67616d00001e02a89a23025e950aa2aeaa4a22,Harverd Dropout,2019-02-22,https://open.spotify.com/track/6flur5o18COKeafnjLHRiJ,,
6fmQjRuo7XvRFCK2qex5hQ,Jerry Di,Mi Cuarto,Nacho,C#/Db,Major,4 beats,0.854,0.525,0.214,0.819,0.0,0.146,0.63,-4.426,97.054,197587,25,190519051,https://i.scdn.co/image/ab67616d0000b2731a092ccbef6c3f576b07ce94,https://i.scdn.co/image/ab67616d00001e021a092ccbef6c3f576b07ce94,DI LETRA,2020-04-03,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ,,
6foxplXS0YEq8cO374Lty4,Lil Pump,Gucci Gang,Warner Records,F,Major,4 beats,0.95,0.533,0.148,0.247,0.0,0.114,0.675,-7.022,119.869,124056,4,20112418,https://i.scdn.co/image/ab67616d0000b273a2bd5a588cc4adc4c7090d5b,https://i.scdn.co/image/ab67616d00001e02a2bd5a588cc4adc4c7090d5b,Gucci Gang,2017-08-31,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,,
6ft4hAq6yde8jPZY2i5zLr,"MEDUZA, Dermot Kennedy",Paradise (feat. Dermot Kennedy),Universal-Island Records Ltd.,G#/Ab,Minor,4 beats,0.632,0.595,0.0401,0.0689,0.0,0.209,0.435,-7.644,124.114,167903,43,379486906,https://i.scdn.co/image/ab67616d0000b273b6567be9f8b996a2b5f9b7fa,https://i.scdn.co/image/ab67616d00001e02b6567be9f8b996a2b5f9b7fa,Paradise,2020-10-30,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,,
6fujklziTHa8uoM5OQSfIo,"Rae Sremmurd, Gucci Mane",Black Beatles,Mike WiLL Made-It,C,Major,4 beats,0.794,0.632,0.0649,0.142,0.0,0.128,0.355,-6.163,145.926,291893,28,191159626,https://i.scdn.co/image/ab67616d0000b273881fb62d913fe712fc2e1c95,https://i.scdn.co/image/ab67616d00001e02881fb62d913fe712fc2e1c95,SremmLife 2 (Deluxe),2016-08-12,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,,
6fwdbPMwP1zVStm8FybmkO,"21 Savage, Metro Boomin, Future",X (feat. Future),"Slaughter Gang, LLC",C#/Db,Major,4 beats,0.835,0.413,0.396,0.373,0.00133,0.101,0.111,-9.81,149.004,258880,16,69015097,https://i.scdn.co/image/ab67616d0000b2732dd1ac4a61495080ef8f78ca,https://i.scdn.co/image/ab67616d00001e022dd1ac4a61495080ef8f78ca,Savage Mode,2016-07-15,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,,
6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,Atlantic Records UK,E,Major,4 beats,0.614,0.379,0.0476,0.607,0.000464,0.0986,0.201,-10.48,107.989,258987,156,739585105,https://i.scdn.co/image/ab67616d0000b273d08209944468440145f01524,https://i.scdn.co/image/ab67616d00001e02d08209944468440145f01524,x (Wembley Edition),2013,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,,
6g1NlCpW7fgqDnWbCCDrHl,Avicii,Wake Me Up,Universal Music AB,D,Major,4 beats,0.532,0.783,0.0523,0.0038,0.0012,0.161,0.643,-5.697,124.08,247427,10,82997739,https://i.scdn.co/image/ab67616d0000b273d20bacc84d203cc330a5df75,https://i.scdn.co/image/ab67616d00001e02d20bacc84d203cc330a5df75,True,2013-01-01,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl,,
6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,G,Major,4 beats,0.841,0.728,0.0484,0.0847,0.0,0.149,0.43,-3.37,130.049,243837,238,1526733669,https://i.scdn.co/image/ab67616d0000b2738752a7355996e64709247c53,https://i.scdn.co/image/ab67616d00001e028752a7355996e64709247c53,Birds In The Trap Sing McKnight,2016-09-16,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,,
6gFtgkh8ShkrJn52Cbdhxy,Twenty One Pilots,Cut My Lip,Fueled By Ramen,E,Major,4 beats,0.641,0.561,0.0355,0.12,0.0021,0.358,0.678,-5.856,111.938,282613,1,4513910,https://i.scdn.co/image/ab67616d0000b273d1d301e737da4324479c6660,https://i.scdn.co/image/ab67616d00001e02d1d301e737da4324479c6660,Trench,2018-10-05,https://open.spotify.com/track/6gFtgkh8ShkrJn52Cbdhxy,,
6gI9b2VsoWhjhIuIeToDVs,"Kendrick Lamar, Blxst, Amanda Reifer",Die Hard,pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,C#/Db,Minor,4 beats,0.775,0.736,0.247,0.319,0.00116,0.127,0.362,-8.072,100.988,239027,3,53579206,https://i.scdn.co/image/ab67616d0000b273f30764d5fa1e439ad6a7742f,https://i.scdn.co/image/ab67616d00001e02f30764d5fa1e439ad6a7742f,Mr. Morale & The Big Steppers,2022-05-13,https://open.spotify.com/track/6gI9b2VsoWhjhIuIeToDVs,,
6gMj2DzKR2PjrrbNSwcGFR,"Anuel AA, Quevedo, Maluma, Mambo Kingz, DJ Luian",OA,Hear This Music,G,Major,4 beats,0.813,0.866,0.0851,0.17,0.0,0.0421,0.647,-3.239,99.994,235200,2,15593015,https://i.scdn.co/image/ab67616d0000b27331e30ddd08dde773cd4cbbbe,https://i.scdn.co/image/ab67616d00001e0231e30ddd08dde773cd4cbbbe,OA,2023-10-13,https://open.spotify.com/track/6gMj2DzKR2PjrrbNSwcGFR,,
6gPPoRYJwCsoB2VVdPJfmo,David Kushner,Miserable Man,David Kushner,A#/Bb,Major,4 beats,0.632,0.349,0.0346,0.926,7.5e-05,0.294,0.307,-10.289,109.981,232992,1,6048754,https://i.scdn.co/image/ab67616d0000b2733098c022f4ffe7065e033451,https://i.scdn.co/image/ab67616d00001e023098c022f4ffe7065e033451,Miserable Man,2022-01-07,https://open.spotify.com/track/6gPPoRYJwCsoB2VVdPJfmo,,
6gTJaPuj8DT8RjuDJyBgzP,Ed Sheeran,Don't,Atlantic Records UK,C#/Db,Major,4 beats,0.806,0.608,0.0659,0.0113,0.0,0.635,0.849,-7.008,95.049,219840,2,6297966,https://i.scdn.co/image/ab67616d0000b273d08209944468440145f01524,https://i.scdn.co/image/ab67616d00001e02d08209944468440145f01524,x (Wembley Edition),2013,https://open.spotify.com/track/6gTJaPuj8DT8RjuDJyBgzP,,
6gcuJpHu0Ey30D5WR76y98,JENNIE,You & Me,YG Entertainment/Interscope Records,A,Major,4 beats,0.787,0.573,0.0606,0.0147,1.72e-05,0.0926,0.575,-6.197,111.996,179164,5,53027200,https://i.scdn.co/image/ab67616d0000b2738cd1023ed6ec97598937d55c,https://i.scdn.co/image/ab67616d00001e028cd1023ed6ec97598937d55c,JENNIE Special Single [You & Me],2023-10-06,https://open.spotify.com/track/6gcuJpHu0Ey30D5WR76y98,,
6gi6y1xwmVszDWkUqab1qw,"JACKBOYS, Travis Scott, Young Thug",OUT WEST (feat. Young Thug),Cactus Jack/Epic,G#/Ab,Major,4 beats,0.802,0.591,0.225,0.0104,0.0,0.196,0.309,-4.895,139.864,157712,36,222157222,https://i.scdn.co/image/ab67616d0000b273b920fc01c37be38130418a34,https://i.scdn.co/image/ab67616d00001e02b920fc01c37be38130418a34,JACKBOYS,2019-12-27,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,,
6gm12xlADJwiBbHIKBXzGW,Residente,René,5020 Records,C,Major,4 beats,0.486,0.388,0.126,0.435,0.0,0.196,0.467,-9.326,90.471,457592,2,19599184,https://i.scdn.co/image/ab67616d0000b2734419e2d4c171da066e32e138,https://i.scdn.co/image/ab67616d00001e024419e2d4c171da066e32e138,René,2020-02-27,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW,,
6gxKUmycQX7uyMwJcweFjp,"Lil Baby, 42 Dugg",We Paid (feat. 42 Dugg),Quality Control/Motown Records,C#/Db,Major,4 beats,0.926,0.542,0.293,0.135,0.0,0.0877,0.564,-5.064,135.14,181929,13,79082866,https://i.scdn.co/image/ab67616d0000b27376a4577dd654bf457a4ad1f8,https://i.scdn.co/image/ab67616d00001e0276a4577dd654bf457a4ad1f8,My Turn (Deluxe),2020-05-01,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,,
6gzIcEUuswJQGfJNPYMjjv,"Future, Juice WRLD",Hard Work Pays Off,Epic/Freebandz/Grade A/Interscope,E,Major,4 beats,0.736,0.482,0.196,0.327,0.0,0.229,0.608,-8.242,140.064,224507,2,11094352,https://i.scdn.co/image/ab67616d0000b273644c510e8d4c02ae69028297,https://i.scdn.co/image/ab67616d00001e02644c510e8d4c02ae69028297,Future & Juice WRLD Present... WRLD ON DRUGS,2018-10-19,https://open.spotify.com/track/6gzIcEUuswJQGfJNPYMjjv,,
6h5PAsRni4IRlxWr6uDPTP,Axwell /\ Ingrosso,More Than You Know,EMI,F,Minor,4 beats,0.646,0.741,0.034,0.0275,0.0,0.312,0.571,-4.973,123.077,203000,62,16530479,https://i.scdn.co/image/ab67616d0000b273fba6de0b38b0168d480b1a27,https://i.scdn.co/image/ab67616d00001e02fba6de0b38b0168d480b1a27,More Than You Know,2017-07-28,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP,,
6hFwju6M40CKovKBPu5IpY,Jovem Dionisio,ACORDA PEDRINHO,Jovem Dionisio,B,Minor,4 beats,0.876,0.359,0.341,0.187,1.71e-06,0.666,0.876,-11.169,124.016,173085,4,31160840,https://i.scdn.co/image/ab67616d0000b27350de553db421c69fccd9d564,https://i.scdn.co/image/ab67616d00001e0250de553db421c69fccd9d564,"Acorda, Pedrinho",2022-03-24,https://open.spotify.com/track/6hFwju6M40CKovKBPu5IpY,,
6hH6QJ9ZAO0Z6m7PfvLoXW,ROSALÍA,CHICKEN TERIYAKI,Columbia,D,Major,4 beats,0.788,0.4,0.115,0.454,0.000141,0.0686,0.558,-6.454,97.936,122227,1,5951779,https://i.scdn.co/image/ab67616d0000b273ac8367a27c0eb7195dc3a58d,https://i.scdn.co/image/ab67616d00001e02ac8367a27c0eb7195dc3a58d,MOTOMAMI,2022-03-18,https://open.spotify.com/track/6hH6QJ9ZAO0Z6m7PfvLoXW,,
6hLkeOMrhZ2CMLBp2of576,OneRepublic,Wanted,Mosley Music/Interscope Records,C#/Db,Major,4 beats,0.668,0.534,0.0677,0.164,0.0,0.1,0.711,-6.586,145.816,136248,2,10702912,https://i.scdn.co/image/ab67616d0000b273fe6b3b44031550865030e0c5,https://i.scdn.co/image/ab67616d00001e02fe6b3b44031550865030e0c5,Wanted,2019-09-06,https://open.spotify.com/track/6hLkeOMrhZ2CMLBp2of576,,
6hcqxx32EL884qpJXDstsA,Luciano,Meer,Urban,G#/Ab,Minor,4 beats,0.728,0.638,0.252,0.24,0.000501,0.106,0.598,-6.41,160.036,177253,1,4156714,https://i.scdn.co/image/ab67616d0000b273c3258d3383a42c75a244d680,https://i.scdn.co/image/ab67616d00001e02c3258d3383a42c75a244d680,Meer,2018-10-26,https://open.spotify.com/track/6hcqxx32EL884qpJXDstsA,,
6hf0RpxTbOprT5nnwzkk8e,"J Balvin, Maria Becerra",Qué Más Pues?,"Sueños Globales, LLC",G#/Ab,Major,4 beats,0.891,0.819,0.106,0.0261,0.000354,0.173,0.768,-3.964,101.968,217773,15,297338495,https://i.scdn.co/image/ab67616d0000b27374063b2c20fb50f80388eac2,https://i.scdn.co/image/ab67616d00001e0274063b2c20fb50f80388eac2,Qué Más Pues?,2021-05-28,https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e,,
6hkfgHhYXyDVYahUOZhGRd,Arctic Monkeys,Science Fiction,Domino Recording Co,G,Major,4 beats,0.542,0.766,0.0282,0.0295,0.0802,0.396,0.643,-5.411,88.062,185907,1,4050311,https://i.scdn.co/image/ab67616d0000b2738895ff0f90525f4aa9437c27,https://i.scdn.co/image/ab67616d00001e028895ff0f90525f4aa9437c27,Tranquility Base Hotel & Casino,2018-05-10,https://open.spotify.com/track/6hkfgHhYXyDVYahUOZhGRd,,
6hw1Sy9wZ8UCxYGdpKrU6M,Apache 207,Roller,Four Music Local,A#/Bb,Minor,4 beats,0.941,0.758,0.17,0.0256,0.00258,0.193,0.683,-6.47,128.017,157093,19,59732655,https://i.scdn.co/image/ab67616d0000b2735ad6a8a3acb89efcdc51bde8,https://i.scdn.co/image/ab67616d00001e025ad6a8a3acb89efcdc51bde8,Platte,2019-10-25,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,,
6hwGwCfCwHoSJQw7AYPEQu,"Jere Klein, Gittobeatz",ANDO,2023 Jere Klein,G#/Ab,Minor,4 beats,0.844,0.598,0.0616,0.00362,0.00214,0.0869,0.393,-7.95,98.022,172768,2,15794136,https://i.scdn.co/image/ab67616d0000b273b202099659d26bd5b144d02d,https://i.scdn.co/image/ab67616d00001e02b202099659d26bd5b144d02d,ANDO,2023-09-27,https://open.spotify.com/track/6hwGwCfCwHoSJQw7AYPEQu,,
6hyQVqfHFvsJDjcmj4qrHf,Lady Gaga,Fun Tonight,Interscope,B,Major,4 beats,0.645,0.923,0.0725,0.364,1.06e-06,0.14,0.323,-4.262,117.945,173427,1,7907329,https://i.scdn.co/image/ab67616d0000b2736040effba89b9b00a6f6743a,https://i.scdn.co/image/ab67616d00001e026040effba89b9b00a6f6743a,Chromatica,2020-05-29,https://open.spotify.com/track/6hyQVqfHFvsJDjcmj4qrHf,,
6hzi3AGB39FjxFqcjgbWs7,PNL,Deux frères,QLF Records,G,Minor,4 beats,0.794,0.659,0.0498,0.143,0.00224,0.0944,0.308,-7.063,112.019,247460,1,5076867,https://i.scdn.co/image/ab67616d0000b2736c3966c4dd0eb2273696fe16,https://i.scdn.co/image/ab67616d00001e026c3966c4dd0eb2273696fe16,Deux frères,2019-04-05,https://open.spotify.com/track/6hzi3AGB39FjxFqcjgbWs7,,
6i0V12jOa3mr6uu4WYhUBr,Twenty One Pilots,Heathens,Atlantic Records,E,Minor,4 beats,0.732,0.396,0.0286,0.0841,3.58e-05,0.105,0.548,-9.348,90.024,195920,34,179525833,https://i.scdn.co/image/ab67616d0000b2732ca3ba8f334ca5a5f0312efb,https://i.scdn.co/image/ab67616d00001e022ca3ba8f334ca5a5f0312efb,Heathens,2016-06-16,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,,
6i1g5ZRmJZAkDwBaUZ3f2i,Luar La L,Caile,La Mafia Urbana Corp.,C,Major,3 beats,0.704,0.756,0.448,0.298,3.75e-06,0.0852,0.461,-4.948,121.737,141340,16,164498841,https://i.scdn.co/image/ab67616d0000b27305c2cc3e87e9aa15d9db3dd9,https://i.scdn.co/image/ab67616d00001e0205c2cc3e87e9aa15d9db3dd9,L3tra,2020-12-18,https://open.spotify.com/track/6i1g5ZRmJZAkDwBaUZ3f2i,,
